,nam,bien_loi_nhuan_rong,bvps,chi_phi_huy_dong_von,cir,cof,du_no_cho_vay_tren_tien_gui,du_no_cho_vay_tren_tts_co,du_phong_rui_ro_tin_dung_tren_thu_nhap_hoat_dong,eps,ldr,loi_nhuan_sau_thue_tren_thu_nhap_hoat_dong,nim,ocfps,phat_hanh_giay_to_co_gia_tren_tts,roaa,roea,tai_san_sinh_lai_tren_tong_tai_san_co,tang_truong_chi_phi_hdkd,tang_truong_du_no_cho_vay,tang_truong_du_phong_rui_ro_tin_dung,tang_truong_hdkd_truoc_chi_phi_du_phong_rui_ro,tang_truong_huy_dong_von_khach_hang,tang_truong_lnst,tang_truong_lntt,tang_truong_thu_nhap_lai_thuan,tang_truong_thu_phi_dich_vu_thuan,tang_truong_tong_tai_san,tang_truong_von_chu_so_huu,tang_truong_von_dieu_le,tien_gui_khach_hang_tren_tts,tong_von_huy_dong_tren_tts,vcsh_tren_tong_von_huy_dong,vcsh_tren_tts_co,yoea,beta,foreignOwnership,freeFloat,freeShares,insiderOwnership,institutionOwnership,sharesOutstanding,bat_dong_san_dau_tu,cac_khoan_no_nhnn,cac_khoan_phai_thu,cac_khoan_phai_tra,chi_phi_du_phong_rui_ro,chi_phi_hoat_dong,chi_phi_hoat_dong_dich_vu,chi_phi_lai,cho_vay_khach_hang,cho_vay_khach_hang_truoc_du_phong_rui_ro,cho_vay_tctd_khac,chung_khoan_dau_tu,chung_khoan_dau_tu_giu_den_ngay_dao_han,chung_khoan_dau_tu_san_sang_de_ban,chung_khoan_dau_tu_truoc_du_phong_rui_ro,chung_khoan_kinh_doanh,cong_cu_tai_chinh_phai_sinh,cong_cu_tai_chinh_phai_sinh_va_no_tai_chinh,du_no_cho_vay,du_no_cho_vay_khach_hang,du_phong_giam_gia_chung_khoan_dau_tu,du_phong_rui_ro_cho_vay_cac_tctd_khac,du_phong_rui_ro_cho_vay_khach_hang,du_phong_rui_ro_cho_vay_tctd_khac,gop_von_dau_tu_dai_han,lai_lo_hoat_dong_dich_vu,lai_lo_kinh_doanh_ngoai_hoi,lai_lo_mua_ban_ck_dau_tu,lai_lo_mua_ban_ck_kinh_doanh,lai_thuan_hoat_dong_khac,loi_nhuan_hoat_dong_tai_chinh,loi_nhuan_sau_thue,loi_nhuan_truoc_thue,loi_nhuan_tu_hdkd_truoc_du_phong_rui_ro,nguon_huy_dong_co_tinh_lai,phat_hanh_giay_to_co_gia,tai_san_co_dinh,tai_san_co_dinh_huu_hinh,tai_san_co_dinh_vo_hinh,tai_san_co_khac,tai_san_sinh_lai,thu_nhap_hoat_dong,thu_nhap_khac,thu_nhap_lai_thuan,thu_nhap_tu_gop_von_mua_co_phan,thu_nhap_tu_hoat_dong_dich_vu,thu_nhap_tu_lai,thu_nhap_tu_lai_va_hoat_dong_dich_vu,thue_thu_nhap_doanh_nghiep,tien_gui_khach_hang,tien_gui_tai_nhnn,tien_gui_va_vay_tctd_khac,tien_mat_vang_bac_da_quy,tien_va_tuong_duong_tien,tien_vang_gui_cho_vay_tai_tctd_khac,tien_vang_gui_cho_vay_tai_tctd_khac_truoc_rui_ro,tien_vang_gui_tai_tctd_khac,tong_doanh_thu,tong_no,tong_no_va_vcsh,tong_tai_san,tong_von_huy_dong,vay_tctd_khac,von_chu_so_huu,von_dieu_le,von_tai_tro_uy_thac_dau_tu_ngan_hang_chiu_rui_ro,luu_chuyen_tien_thuan_tu_hoat_dong_kinh_doanh,gia_tri_so_sach,ticker,year
27,2022.0,,34081.63,,,,,,,6574.59,,,,9672.5,,,,,,,,,,,,,,,,,,,,,,1.14,0.24222584,-0.0148904599999999,1233581320.0,1.613e-05,0.77264849,4354367488.0,,,,,,,,2218590000001.0,,,,,,,,,,,,,,,,,,,,,,,,28628187000001.0,38661160000001.0,,,,,8082387000001.0,1163401000001.0,,,,,,,,,,9660339000001.0,,,,,10812720000001.0,,,,,212799760000000.0,,361203698000001.0,,,148403938000001.0,,,42117606000000.0,147240537000000.0,VHM,2022
28,2013.0,,18304.2,,,,,,,6419.99,,,,7620.18,,,,,,,,,,,,,,,,,,,,,,0.59,0.03021071,0.01216064,81096640.0,9.12e-06,0.95761953,1913950000.0,,,,,,,,420450207909.0,,,,,,,,,,,,,,,,,,,,,,,,12287542443296.0,15582755695441.0,,,,,16566943437256.0,345269451847.0,,,,,,,,,,2986876046743.0,,,,,18292997853786.0,,,,,15345611241732.0,,50378935378566.0,,,35033324136834.0,,,14584635325587.0,34688054684987.0,GAS,2013
29,2014.0,,19686.69,,,,,,,7378.81,,,,8726.17,,,,,,,,,,,,,,,,,,,,,,0.59,0.03021071,0.01216064,81096640.0,9.12e-06,0.95761953,1913950000.0,,,,,,,,365715353307.0,,,,,,,,,,,,,,,,,,,,,,,,14122675507938.0,17990865930669.0,,,,,14778107841991.0,358758391673.0,,,,,,,,,,3621043409991.0,,,,,24080005607945.0,,,,,16112058787504.0,,53791407348106.0,,,37679348560602.0,,,16701449198611.0,37320590168929.0,GAS,2014
30,2015.0,,22408.66,,,,,,,4458.68,,,,4768.61,,,,,,,,,,,,,,,,,,,,,,0.59,0.03021071,0.01216064,81096640.0,9.12e-06,0.95761953,1913950000.0,,,,,,,,192515313042.0,,,,,,,,,,,,,,,,,,,,,,,,8533695412605.0,11198634580208.0,,,,,14444685150042.0,357968378257.0,,,,,,,,,,2366508661731.0,,,,,17748332404747.0,,,,,13825543405185.0,,56714606287289.0,,,42889062882104.0,,,9126872112300.0,42531094503847.0,GAS,2015
31,2016.0,,21340.08,,,,,,,3667.89,,,,2582.21,,,,,,,,,,,,,,,,,,,,,,0.59,0.03021071,0.01216064,81096640.0,9.12e-06,0.95761953,1913950000.0,,,,,,,,359758790897.0,,,,,,,,,,,,,,,,,,,,,,,,7020153134343.0,9152243481639.0,,,,,16745720197263.0,400120593650.0,,,,,,,,,,1979833751452.0,,,,,13537560908337.0,,,,,15910005640211.0,,56753853518439.0,,,40843847878228.0,,,4942224182550.0,40443727284578.0,GAS,2016
32,2017.0,,22608.48,,,,,,,5060.14,,,,7516.16,,,,,,,,,,,,,,,,,,,,,,0.59,0.03021071,0.01216064,81096640.0,9.12e-06,0.95761953,1913950000.0,,,,,,,,280095523888.0,,,,,,,,,,,,,,,,,,,,,,,,9684863896269.0,12588037598478.0,,,,,14924790039661.0,433975634377.0,,,,,,,,,,2650245050005.0,,,,,13502016964679.0,,,,,18617834577626.0,,61889343342438.0,,,43271508764812.0,,,14385549919558.0,42837533130435.0,GAS,2017
33,2018.0,,24487.12,,,,,,,5984.47,,,,6490.18,,,,,,,,,,,,,,,,,,,,,,0.59,0.03021071,0.01216064,81096640.0,9.12e-06,0.95761953,1913950000.0,,,,,,,,440018194453.0,,,,,,,,,,,,,,,,,,,,,,,,11453968895043.0,14539921930886.0,,,,,18149000448520.0,440186317503.0,,,,,,,,,,2831356450910.0,,,,,6705645460008.0,,,,,15747295132679.0,,62614420245294.0,,,46867125112615.0,,,12421887654437.0,46426938795112.0,GAS,2018
34,2019.0,,25922.58,,,,,,,6218.68,,,,6625.52,,,,,,,,,,,,,,,,,,,,,,0.59,0.03021071,0.01216064,81096640.0,9.12e-06,0.95761953,1913950000.0,,,,,,,,197609807263.0,,,,,,,,,,,,,,,,,,,,,,,,11902248028144.0,15068262843421.0,,,,,15437766089566.0,412106680814.0,,,,,,,,,,2982611533566.0,,,,,4475889167228.0,,,,,12564256032003.0,,62178787389635.0,,,49614531357632.0,,,12680918093290.0,49202424676818.0,GAS,2019
35,2020.0,,25862.58,,,,,,,4104.05,,,,3829.98,,,,,,,,,,,,,,,,,,,,,,0.59,0.03021071,0.01216064,81096640.0,9.12e-06,0.95761953,1913950000.0,,,,,,,,101218192498.0,,,,,,,,,,,,,,,,,,,,,,,,7854955921940.0,9978064228698.0,,,,,19335105714287.0,438495483713.0,,,,,,,,,,2006273008746.0,,,,,5237246729403.0,,,,,13708720044649.0,,63208401030104.0,,,49499680985455.0,,,7330398831075.0,49061185501742.0,GAS,2020
36,2021.0,,27269.64,,,,,,,4531.45,,,,3968.14,,,,,,,,,,,,,,,,,,,,,,0.59,0.03021071,0.01216064,81096640.0,9.12e-06,0.95761953,1913950000.0,,,,,,,,304285885019.0,,,,,,,,,,,,,,,,,,,,,,,,8672965062461.0,11204998243772.0,,,,,17688043268313.0,410225600450.0,,,,,,,,,,2353186114062.0,,,,,5300330735433.0,,,,,26575344013434.0,,78768074688565.0,,,52192730675131.0,,,7594821226199.0,51782505074681.0,GAS,2021
37,2022.0,,32037.04,,,,,,,7729.8,,,,6499.73,,,,,,,,,,,,,,,,,,,,,,0.59,0.03021071,0.01216064,81096640.0,9.12e-06,0.95761953,1913950000.0,,,,,,,,336861023098.0,,,,,,,,,,,,,,,,,,,,,,,,14794445750109.0,18802152373401.0,,,,,15975936459472.0,393728381556.0,,,,,,,,,,3739882570961.0,,,,,10549337638538.0,,,,,21489088811223.0,,82806381239385.0,,,61317292428162.0,,,12440153743581.0,60923564046606.0,GAS,2022
38,2005.0,,0.0,,,,,,,0.0,,,,38.48,,,,,,,,,,,,,,,,,,,,,,1.65,0.23450066,0.37562392,3153606001.0,0.34480278,0.04507264,5814785700.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,0.0,,1.0,,,1.0,,,223762602851.0,0.0,HPG,2005
39,2006.0,,0.0,,,,,,,0.0,,,,7.75,,,,,,,,,,,,,,,,,,,,,,1.65,0.23450066,0.37562392,3153606001.0,0.34480278,0.04507264,5814785700.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,0.0,,1.0,,,1.0,,,45073212529.0,0.0,HPG,2006
40,2013.0,,1648.72,,,,,,,336.07,,,,556.14,,,,,,,,,,,,,,,,,,,,,,1.65,0.23450066,0.37562392,3153606001.0,0.34480278,0.04507264,5814785700.0,,,,,,,,370947849827.0,,,,,,,,,,,,,,,,,,,,,,,,1954187537864.0,2394404194433.0,,,,,8864496339791.0,189063615104.0,,,,,,,,,,383968791664.0,,,,,2125322390698.0,,,,,13489417843130.0,,23076377862690.0,,,9586960019560.0,,,3233832714220.0,9397896404456.0,HPG,2013
41,2014.0,,2057.74,,,,,,,540.73,,,,461.25,,,,,,,,,,,,,,,,,,,,,,1.65,0.23450066,0.37562392,3153606001.0,0.34480278,0.04507264,5814785700.0,,,,,,,,350628944468.0,,,,,,,,,,,,,,,,,,,,,,,,3144252845972.0,3769520728433.0,,,,,8548486917774.0,180165542073.0,,,,,,,,,,519306138229.0,,,,,2026280467706.0,,,,,10123764654194.0,,22089104397804.0,,,11965339743610.0,,,2682073318349.0,11785174201537.0,HPG,2014
42,2015.0,,2487.92,,,,,,,599.41,,,,781.28,,,,,,,,,,,,,,,,,,,,,,1.65,0.23450066,0.37562392,3153606001.0,0.34480278,0.04507264,5814785700.0,,,,,,,,251337896346.0,,,,,,,,,,,,,,,,,,,,,,,,3485462964250.0,3989828664797.0,,,,,8047470109034.0,163960338367.0,,,,,,,,,,485446177018.0,,,,,2372761840866.0,,,,,11040058800235.0,,25506769185546.0,,,14466710385311.0,,,4542949540971.0,14302750046944.0,HPG,2015
43,2016.0,,3413.76,,,,,,,1135.4,,,,1172.65,,,,,,,,,,,,,,,,,,,,,,1.65,0.23450066,0.37562392,3153606001.0,0.34480278,0.04507264,5814785700.0,,,,,,,,279951879408.0,,,,,,,,,,,,,,,,,,,,,,,,6602102000273.0,7701823953676.0,,,,,12487811189624.0,182648683816.0,,,,,,,,,,1095621226747.0,,,,,4558660713746.0,,,,,13376291239921.0,,33226552317886.0,,,19850261077965.0,,,6818719926848.0,19667612394149.0,HPG,2016
44,2017.0,,5571.59,,,,,,,1376.95,,,,1041.88,,,,,,,,,,,,,,,,,,,,,,1.65,0.23450066,0.37562392,3153606001.0,0.34480278,0.04507264,5814785700.0,,,,,,,,479707569856.0,,,,,,,,,,,,,,,,,,,,,,,,8006672113848.0,9288369742698.0,,,,,13012259134113.0,185537561240.0,,,,,,,,,,1273613156650.0,,,,,4264641954690.0,,,,,20624604566341.0,,53022184778252.0,,,32397580211911.0,,,6058322352370.0,32212042650671.0,HPG,2017
45,2018.0,,6986.15,,,,,,,1474.35,,,,1314.3,,,,,,,,,,,,,,,,,,,,,,1.65,0.23450066,0.37562392,3153606001.0,0.34480278,0.04507264,5814785700.0,,,,,,,,539861243641.0,,,,,,,,,,,,,,,,,,,,,,,,8573014210415.0,10071072872303.0,,,,,12565363529880.0,217197095123.0,,,,,,,,,,1470522166076.0,,,,,2515617135458.0,,,,,37600057830115.0,,78223007670926.0,,,40622949840811.0,,,7642344150731.0,40405752745688.0,HPG,2018
46,2019.0,,8218.13,,,,,,,1294.53,,,,1326.82,,,,,,,,,,,,,,,,,,,,,,1.65,0.23450066,0.37562392,3153606001.0,0.34480278,0.04507264,5814785700.0,,,,,,,,936710218360.0,,,,,,,,,,,,,,,,,,,,,,,,7527442867875.0,9096662123387.0,,,,,30980122434705.0,269371483257.0,,,,,,,,,,1518413887158.0,,,,,4544900252205.0,,,,,53989393956205.0,,101776030099901.0,,,47786636143696.0,,,7715168694116.0,47517264660439.0,HPG,2019
47,2020.0,,10184.35,,,,,,,2313.12,,,,1992.72,,,,,,,,,,,,,,,,,,,,,,1.65,0.23450066,0.37562392,3153606001.0,0.34480278,0.04507264,5814785700.0,,,,,,,,2191680923418.0,,,,,,,,,,,,,,,,,,,,,,,,13450300052813.0,15356966791702.0,,,,,65307819877544.0,253837302595.0,,,,,,,,,,1850802734795.0,,,,,13696099298229.0,,,,,72291648082726.0,,131511434388838.0,,,59219786306112.0,,,11587249912974.0,58965949003517.0,HPG,2020
48,2021.0,,15612.03,,,,,,,5929.39,,,,4595.34,,,,,,,,,,,,,,,,,,,,,,1.65,0.23450066,0.37562392,3153606001.0,0.34480278,0.04507264,5814785700.0,,,,,,,,2525823258238.0,,,,,,,,,,,,,,,,,,,,,,,,34478143197461.0,37056777714191.0,,,,,68744125939110.0,536715844896.0,,,,,,,,,,2535822782893.0,,,,,22471375562131.0,,,,,87455796846810.0,,178236422358250.0,,,90780625511440.0,,,26720913303108.0,90243909666544.0,HPG,2021
49,2022.0,,16529.06,,,,,,,1458.95,,,,2096.69,,,,,,,,,,,,,,,,,,,,,,1.65,0.23450066,0.37562392,3153606001.0,0.34480278,0.04507264,5814785700.0,,,,,,,,3083638131819.0,,,,,,,,,,,,,,,,,,,,,,,,8483510554031.0,9922941127284.0,,,,,70199153681537.0,633761976330.0,,,,,,,,,,1478512072769.0,,,,,8324588920228.0,,,,,74222582021348.0,,170335521637132.0,,,96112939615784.0,,,12191797063095.0,95479177639454.0,HPG,2022
50,2013.0,8.19,1150.97,2.3,55.77,2.29,62.59,43.27,39.81,151.58,50.18,45.21,4.28,-2224.33,6.27,0.27,1.95,78.57,-79.9,-88.03,-96.01,-94.85,-72.34,-94.4,-93.62,-90.05,-90.62,-80.78,-92.02,-91.44,69.14,86.24,7.39,6.37,3.3,1.25,0.17639822,0.61698294,5761066339.0,0.09157811,0.11504073,6713204001.0,28891000000.0,1885457000000.0,11615721000000.0,4908974000000.0,-895963000000.0,-2837862000000.0,-276385000000.0,-7042590000000.0,51869416000000.0,52474123000000.0,8796925000000.0,29167489000000.0,636695000000.0,28530794000000.0,29167489000000.0,8508797000000.0,0.0,50851000000.0,64590231000000.0,52474123000000.0,0.0,-60687000000.0,-604707000000.0,-60687000000.0,71831000000.0,603824000000.0,-20813000000.0,185902000000.0,117999000000.0,107544000000.0,283088000000.0,1017620000001.0,1354846000001.0,2250809000000.0,106514895000000.0,7600755000000.0,418515000000.0,242984000001.0,175531000001.0,16071063000000.0,95281316000000.0,12130157000000.0,124771000000.0,4082587000000.0,11628000000.0,880209000000.0,11125177000000.0,12005386000000.0,-337225999999.0,83843780000000.0,1523596000000.0,13134052000000.0,1549351000000.0,5468034000001.0,12055421000000.0,12116108000000.0,3319183000000.0,12424873000000.0,113537672999999.0,121264370000000.0,121264370000001.0,104578587000000.0,5052417000000.0,7726697000001.0,5770000000000.0,63737000000.0,-14932370000000.0,7551166000000.0,VPB,2013
51,2014.0,8.96,1337.71,5.65,58.73,5.59,72.34,48.01,37.85,186.74,53.32,48.44,3.67,764.63,7.6,0.88,15.01,88.35,29.78,49.37,9.32,14.98,29.23,23.19,18.73,29.6,0.55,34.62,16.22,10.01,66.38,90.05,6.11,5.5,10.36,1.25,0.17639822,0.61698294,5761066339.0,0.09157811,0.11504073,6713204001.0,28175000000.0,832555000000.0,7060716000000.0,4057737000000.0,-979474000000.0,-3682984000000.0,-352700000000.0,-7113131000000.0,77255692000000.0,78378832000000.0,11630402000000.0,47960783000000.0,4022686000000.0,44189329000000.0,48212015000000.0,4243718000000.0,0.0,215333000000.0,92310080000000.0,78378832000000.0,-251232000000.0,-6451000000.0,-1123140000000.0,-6451000000.0,71831000000.0,607152000000.0,-89905000000.0,465573000000.0,-4607000000.0,-6955000000.0,371061000000.0,1253593000001.0,1608603000001.0,2588077000000.0,148039346000000.0,12409544000000.0,602947000000.0,291025000001.0,311922000001.0,14094008000000.0,144223488000000.0,13610478000000.0,246408000000.0,5291087000000.0,8716000000.0,959852000000.0,12404218000000.0,13364070000000.0,-355009999999.0,108353665000000.0,3701393000000.0,26228249000000.0,1358034000000.0,9292025000001.0,13924797000000.0,13931248000000.0,2300846000000.0,13990255000000.0,154261087999999.0,163241378000000.0,163241378000001.0,146991458000000.0,11533272000000.0,8980290000001.0,6347410000000.0,125246000000.0,5133142000000.0,8668368000000.0,VPB,2014
52,2015.0,11.27,1994.42,5.3,47.18,5.21,89.66,60.25,51.42,356.89,68.75,37.59,5.68,175.53,11.28,1.34,21.42,93.95,54.56,49.03,234.63,146.28,20.23,91.12,92.48,95.68,45.71,18.77,49.09,26.93,67.19,87.63,7.88,6.91,11.5,1.25,0.17639822,0.61698294,5761066339.0,0.09157811,0.11504073,6713204001.0,27600000000.0,4821063000000.0,1985973000000.0,2451714000000.0,-3277640000000.0,-5692469000000.0,-712646000000.0,-8405364000000.0,115062473000000.0,116804247000000.0,5870661000000.0,47729481000000.0,4520639000000.0,43950621000000.0,48471260000000.0,2043647000000.0,0.0,131760000000.0,131404653000000.0,116804247000000.0,-741779000000.0,-731000000.0,-1741774000000.0,-731000000.0,322511000000.0,884667000000.0,-290472000000.0,27966000000.0,44587000000.0,875072000000.0,-217919000000.0,2395868000001.0,3096202000001.0,6373842000000.0,174847864000000.0,21859941000000.0,509574000000.0,325013000001.0,184561000001.0,9687543000000.0,182137412000000.0,21313477000000.0,957363000000.0,10353437000000.0,171054000000.0,1597313000000.0,18758801000000.0,20356114000000.0,-700333999999.0,130270670000000.0,2261499000000.0,17764430000000.0,1632425000000.0,12623669000001.0,14599675000000.0,14600406000000.0,8729745000000.0,21266612000000.0,180487505999999.0,193876428000000.0,193876428000001.0,169895041000000.0,8161267000000.0,13388922000001.0,8056466000000.0,383188000000.0,1178387000000.0,13204361000000.0,VPB,2015
53,2016.0,13.65,2558.77,5.64,39.26,5.54,116.87,63.24,51.87,586.16,71.88,38.42,7.12,-956.84,21.27,1.86,25.75,93.16,16.32,23.86,62.1,60.69,-4.98,64.24,59.21,46.5,-3.59,18.0,28.3,13.96,54.11,87.98,8.53,7.51,12.97,1.25,0.17639822,0.61698294,5761066339.0,0.09157811,0.11504073,6713204001.0,27162000000.0,1103686000000.0,5588814000000.0,4472672000000.0,-5313094000000.0,-6621352000000.0,-1261908000000.0,-10463257000000.0,142583251000000.0,144673213000000.0,5300460000000.0,55339988000000.0,4136200000000.0,51948658000000.0,56084858000000.0,2952206000000.0,0.0,191325000000.0,154062849000000.0,144673213000000.0,-744870000000.0,-731000000.0,-2089962000000.0,-731000000.0,222930000000.0,852926000000.0,-318960000000.0,91874000000.0,-149384000000.0,1218570000000.0,-376470000000.0,3935045000001.0,4929311000001.0,10242405000000.0,202569008000000.0,48650527000000.0,624197000000.0,422772000001.0,201425000001.0,12922329000000.0,213130296000000.0,29196835000000.0,1450885000000.0,15167859000000.0,872000000.0,2114834000000.0,25631116000000.0,27745950000000.0,-994265999999.0,123787572000000.0,2982589000000.0,28835898000000.0,1727361000000.0,8799126000001.0,9388905000000.0,9389636000000.0,4089176000000.0,28821237000000.0,211593389999999.0,228770918000000.0,228770918000001.0,201273997000000.0,15398793000000.0,17177528000001.0,9181000000000.0,1389786000000.0,-6423441000000.0,16976103000000.0,VPB,2016
54,2017.0,15.72,4423.48,6.23,35.54,6.21,136.78,65.77,49.6,959.42,78.45,39.93,7.89,1372.78,23.8,2.54,27.48,94.03,34.34,26.26,50.59,57.49,7.89,63.68,64.93,35.91,71.36,21.41,72.88,71.07,48.08,83.84,12.75,10.69,14.39,1.25,0.17639822,0.61698294,5761066339.0,0.09157811,0.11504073,6713204001.0,0.0,26015000000.0,8539528000000.0,6051755000000.0,-8001058000000.0,-8894970000000.0,-1748620000000.0,-13518945000000.0,179518809000000.0,182666213000000.0,2302036000000.0,53558049000000.0,4151127000000.0,50384788000000.0,54535915000000.0,1424854000000.0,0.0,160469000000.0,200186969000000.0,182666213000000.0,-977866000000.0,-731000000.0,-3147404000000.0,-731000000.0,152506000000.0,1461544000000.0,-158842000000.0,339477000000.0,179638000000.0,2536280000000.0,360273000000.0,6440767000001.0,8130063000001.0,16131121000000.0,233042319000000.0,66104605000000.0,808486000000.0,457682000001.0,350804000001.0,15734506000000.0,261183679000000.0,40552224000000.0,3208782000000.0,20614426000000.0,53568000000.0,3210071000000.0,34133371000000.0,37343442000000.0,-1689295999999.0,133550812000000.0,6460795000000.0,33200418000000.0,2574284000000.0,24253799000001.0,17520025000000.0,17520756000000.0,15218720000000.0,40966065000000.0,248056603999999.0,277752314000000.0,277752314000001.0,232855835000000.0,25366037000000.0,29695710000001.0,15706230000000.0,3899364000000.0,9215782000000.0,29344906000000.0,VPB,2017
55,2018.0,14.84,5176.38,6.15,34.21,6.1,129.92,68.66,55.02,1095.69,81.08,35.97,8.17,1293.92,15.05,2.45,22.83,93.52,19.55,21.51,40.65,26.78,27.93,14.2,13.14,19.83,10.33,16.4,17.02,61.08,52.85,84.67,12.69,10.75,14.3,1.25,0.17639822,0.61698294,5761066339.0,0.09157811,0.11504073,6713204001.0,0.0,3781343000000.0,10482282000000.0,5408198000000.0,-11253231000000.0,-10633924000000.0,-2206301000000.0,-15578639000000.0,218395223000000.0,221961996000000.0,1233863000000.0,51926416000000.0,3564933000000.0,49417157000000.0,52982090000000.0,4202413000000.0,0.0,18571000000.0,238533487000000.0,221961996000000.0,-1055674000000.0,0.0,-3566773000000.0,0.0,190654000000.0,1612496000000.0,-103750000000.0,250057000000.0,-56821000000.0,4681261000000.0,89486000000.0,7355568000001.0,9198508000001.0,20451739000000.0,277540272000000.0,48658036000000.0,1963096000000.0,1385572000001.0,577524000001.0,17357782000000.0,302344148000000.0,49462885000000.0,5363874000000.0,24701575000000.0,845000000.0,3818797000000.0,40280214000000.0,44099011000000.0,-1842939999999.0,170850871000000.0,10828571000000.0,54231451000000.0,1855473000000.0,28021672000001.0,16571491000000.0,16571491000000.0,15337628000000.0,49553216000000.0,288541049999999.0,323291119000000.0,323291119000001.0,273740358000000.0,33086257000000.0,34750069000001.0,25299680000000.0,329649000000.0,8686319000000.0,34172545000000.0,VPB,2018
56,2019.0,14.02,6287.57,6.44,33.95,6.4,120.21,68.18,57.0,1230.45,79.77,34.4,8.77,-471.81,15.27,2.36,21.47,92.69,16.08,15.87,21.63,17.41,25.23,12.3,12.24,24.16,73.12,16.68,21.47,0.0,56.72,85.48,13.09,11.19,15.3,1.25,0.17639822,0.61698294,5761066339.0,0.09157811,0.11504073,6713204001.0,0.0,19492000000.0,16925460000000.0,4308300000000.0,-13687626000000.0,-12343718000000.0,-2695846000000.0,-19204323000000.0,253099865000000.0,257183959000000.0,4614567000000.0,68729363000000.0,1094329000000.0,67786907000000.0,68881236000000.0,1566592000000.0,0.0,45670000000.0,277281512000000.0,257183959000000.0,-151873000000.0,0.0,-4084094000000.0,0.0,164425000000.0,2791620000000.0,-216879000000.0,803159000000.0,284845000000.0,2019665000000.0,871125000000.0,8260263000001.0,10324161000001.0,24011787000000.0,322482442000000.0,57599723000000.0,1922972000000.0,1342690000001.0,580282000001.0,25709897000000.0,349616886000000.0,58044470000000.0,2682220000000.0,30670461000000.0,2634000000.0,5487466000000.0,49874784000000.0,55362250000000.0,-2063897999999.0,213949568000000.0,3454138000000.0,50867989000000.0,2459321000000.0,21396445000001.0,20097553000000.0,20097553000000.0,15482986000000.0,58918229000000.0,334994383999999.0,377204126000000.0,377204126000001.0,322417280000000.0,38723618000000.0,42209742000001.0,25299680000000.0,291823000000.0,-3167365000000.0,41629460000000.0,VPB,2019
57,2020.0,16.51,7864.13,5.93,29.19,5.93,124.58,69.4,52.9,1551.24,82.43,37.67,8.23,196.56,15.0,2.62,21.92,93.78,-7.71,13.08,6.82,15.11,9.1,26.07,26.11,5.46,20.22,11.09,25.07,0.0,55.71,84.19,14.96,12.6,14.1,1.25,0.17639822,0.61698294,5761066339.0,0.09157811,0.11504073,6713204001.0,0.0,14220000000.0,17409351000000.0,6654321000000.0,-14621638000000.0,-11392021000000.0,-2810626000000.0,-20015944000000.0,286319402000000.0,290816086000000.0,5725783000000.0,76485435000000.0,854344000000.0,75959904000000.0,76814248000000.0,493214000000.0,0.0,139825000000.0,310370894000000.0,290816086000000.0,-328813000000.0,0.0,-4496684000000.0,0.0,238581000000.0,3356127000000.0,-307207000000.0,1170731000000.0,226466000000.0,2236161000000.0,1089990000000.0,10413760000001.0,13019455000001.0,27641093000000.0,352938768000000.0,62845488000000.0,1862830000000.0,1212163000001.0,650667000001.0,25010091000000.0,392964752000000.0,61970471000000.0,3441951000000.0,32345823000000.0,5013000000.0,6166753000000.0,52361767000000.0,58528520000000.0,-2605694999999.0,233427953000000.0,5779610000000.0,56511282000000.0,3282556000000.0,22891192000001.0,19554808000000.0,19554808000000.0,13829025000000.0,63065474000000.0,366233024999999.0,419026527000000.0,419026527000001.0,352784723000000.0,47139838000000.0,52793502000001.0,25299680000000.0,187156000000.0,1319554000000.0,52142835000000.0,VPB,2020
58,2021.0,17.69,11674.26,4.17,24.2,4.12,146.91,64.9,57.23,1745.99,81.16,34.9,6.88,762.05,14.85,2.43,17.87,91.22,-5.91,22.17,31.44,21.49,3.6,12.56,10.33,6.19,20.94,30.64,48.45,78.09,44.18,79.97,17.9,14.32,11.39,1.25,0.17639822,0.61698294,5761066339.0,0.09157811,0.11504073,6713204001.0,0.0,8454375000000.0,39015325000000.0,9263713000000.0,-19218768000000.0,-10718937000000.0,-2825030000000.0,-16478269000000.0,345390282000000.0,355281219000000.0,16858044000000.0,75798431000000.0,722934000000.0,75313521000000.0,76036455000000.0,6970941000000.0,103299000000.0,0.0,412468993000000.0,355281219000000.0,-238024000000.0,-83146000000.0,-9890937000000.0,-83146000000.0,1208399000000.0,4059031000000.0,-76394000000.0,3150866000000.0,8879000000.0,2807788000000.0,3083351000000.0,11721208000001.0,14363770000001.0,33582538000000.0,446206142000000.0,81295633000000.0,1872973000000.0,1216957000001.0,656016000001.0,45754022000000.0,499366179000000.0,63179863000000.0,5468704000000.0,34348829000000.0,2476000000.0,6884061000000.0,50827098000000.0,57711159000000.0,-2886599999999.0,241837028000000.0,10860731000000.0,114619106000000.0,2345733000000.0,53777928000001.0,57104628000000.0,57187774000000.0,40329730000000.0,66265690000000.0,469037772999999.0,547409439000000.0,547409439000001.0,437751767000000.0,67512305000000.0,78371666000001.0,45056930000000.0,103930000000.0,5115790000000.0,77715650000000.0,VPB,2021
